League;Date;Get;Pay;Value;Confidence
Incursion;2018-07-04;Orb of Chance;Chaos Orb;0.1;High
Incursion;2018-07-05;Orb of Chance;Chaos Orb;0.1;High
Incursion;2018-07-06;Orb of Chance;Chaos Orb;0.1;High
Incursion;2018-07-07;Orb of Chance;Chaos Orb;0.1;High
Incursion;2018-07-08;Orb of Chance;Chaos Orb;0.09901;High
Incursion;2018-07-09;Orb of Chance;Chaos Orb;0.09537;High
Incursion;2018-07-10;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-07-11;Orb of Chance;Chaos Orb;0.09159;High
Incursion;2018-07-12;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-07-13;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-07-14;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-07-15;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-07-16;Orb of Chance;Chaos Orb;0.08929;High
Incursion;2018-07-17;Orb of Chance;Chaos Orb;0.08929;High
Incursion;2018-07-18;Orb of Chance;Chaos Orb;0.08621;High
Incursion;2018-07-19;Orb of Chance;Chaos Orb;0.08621;High
Incursion;2018-07-20;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-07-21;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-07-22;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-07-23;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-07-24;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-07-25;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-07-26;Orb of Chance;Chaos Orb;0.08396;High
Incursion;2018-07-27;Orb of Chance;Chaos Orb;0.08598;High
Incursion;2018-07-28;Orb of Chance;Chaos Orb;0.08629;High
Incursion;2018-07-29;Orb of Chance;Chaos Orb;0.08342;High
Incursion;2018-07-30;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-07-31;Orb of Chance;Chaos Orb;0.08585;High
Incursion;2018-08-01;Orb of Chance;Chaos Orb;0.09009;High
Incursion;2018-08-02;Orb of Chance;Chaos Orb;0.09025;High
Incursion;2018-08-03;Orb of Chance;Chaos Orb;0.08696;High
Incursion;2018-08-04;Orb of Chance;Chaos Orb;0.08738;High
Incursion;2018-08-05;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-08-06;Orb of Chance;Chaos Orb;0.09017;High
Incursion;2018-08-07;Orb of Chance;Chaos Orb;0.08673;High
Incursion;2018-08-08;Orb of Chance;Chaos Orb;0.0854;High
Incursion;2018-08-09;Orb of Chance;Chaos Orb;0.08714;High
Incursion;2018-08-10;Orb of Chance;Chaos Orb;0.08349;High
Incursion;2018-08-11;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-08-12;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-08-13;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-08-14;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-08-15;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-08-16;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-08-17;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-08-18;Orb of Chance;Chaos Orb;0.08333;High
Incursion;2018-08-19;Orb of Chance;Chaos Orb;0.09001;High
Incursion;2018-08-20;Orb of Chance;Chaos Orb;0.09022;High
Incursion;2018-08-21;Orb of Chance;Chaos Orb;0.09073;High
Incursion;2018-08-22;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-08-23;Orb of Chance;Chaos Orb;0.09077;High
Incursion;2018-08-24;Orb of Chance;Chaos Orb;0.09079;High
Incursion;2018-08-25;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-08-26;Orb of Chance;Chaos Orb;0.09081;High
Incursion;2018-08-27;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-08-28;Orb of Chance;Chaos Orb;0.09091;High
Incursion;2018-06-01;Chromatic Orb;Chaos Orb;0.07626;High
Incursion;2018-06-02;Chromatic Orb;Chaos Orb;0.04;High
Incursion;2018-06-03;Chromatic Orb;Chaos Orb;0.0625;High
Incursion;2018-06-04;Chromatic Orb;Chaos Orb;0.07142;High
Incursion;2018-06-05;Chromatic Orb;Chaos Orb;0.07372;High
Incursion;2018-06-06;Chromatic Orb;Chaos Orb;0.07944;High
Incursion;2018-06-07;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-06-08;Chromatic Orb;Chaos Orb;0.09065;High
Incursion;2018-06-09;Chromatic Orb;Chaos Orb;0.09174;High
Incursion;2018-06-10;Chromatic Orb;Chaos Orb;0.09091;High
Incursion;2018-06-11;Chromatic Orb;Chaos Orb;0.09091;High
Incursion;2018-06-12;Chromatic Orb;Chaos Orb;0.09091;High
Incursion;2018-06-13;Chromatic Orb;Chaos Orb;0.09091;High
Incursion;2018-06-14;Chromatic Orb;Chaos Orb;0.09091;High
Incursion;2018-06-15;Chromatic Orb;Chaos Orb;0.09335;High
Incursion;2018-06-16;Chromatic Orb;Chaos Orb;0.09795;High
Incursion;2018-06-17;Chromatic Orb;Chaos Orb;0.09804;High
Incursion;2018-06-18;Chromatic Orb;Chaos Orb;0.09586;High
Incursion;2018-06-19;Chromatic Orb;Chaos Orb;0.09578;High
Incursion;2018-06-20;Chromatic Orb;Chaos Orb;0.09764;High
Incursion;2018-06-21;Chromatic Orb;Chaos Orb;0.10157;High
Incursion;2018-06-22;Chromatic Orb;Chaos Orb;0.10947;High
Incursion;2018-06-23;Chromatic Orb;Chaos Orb;0.11111;High
Incursion;2018-06-24;Chromatic Orb;Chaos Orb;0.11111;High
Incursion;2018-06-25;Chromatic Orb;Chaos Orb;0.12178;High
Incursion;2018-06-26;Chromatic Orb;Chaos Orb;0.11838;High
Incursion;2018-06-27;Chromatic Orb;Chaos Orb;0.12198;High
Incursion;2018-06-28;Chromatic Orb;Chaos Orb;0.13459;High
Incursion;2018-06-29;Chromatic Orb;Chaos Orb;0.15864;High
Incursion;2018-06-30;Chromatic Orb;Chaos Orb;0.15867;High
Incursion;2018-07-01;Chromatic Orb;Chaos Orb;0.15625;High
Incursion;2018-07-02;Chromatic Orb;Chaos Orb;0.16152;High
Incursion;2018-07-03;Chromatic Orb;Chaos Orb;0.16667;High
Incursion;2018-07-04;Chromatic Orb;Chaos Orb;0.17544;High
Incursion;2018-07-05;Chromatic Orb;Chaos Orb;0.17544;High
Incursion;2018-07-06;Chromatic Orb;Chaos Orb;0.17241;High
Incursion;2018-07-07;Chromatic Orb;Chaos Orb;0.16667;High
Incursion;2018-07-08;Chromatic Orb;Chaos Orb;0.16129;High
Incursion;2018-07-09;Chromatic Orb;Chaos Orb;0.15625;High
Incursion;2018-07-10;Chromatic Orb;Chaos Orb;0.15059;High
Incursion;2018-07-11;Chromatic Orb;Chaos Orb;0.14706;High
Incursion;2018-07-12;Chromatic Orb;Chaos Orb;0.14286;High
Incursion;2018-07-13;Chromatic Orb;Chaos Orb;0.14021;High
Incursion;2018-07-14;Chromatic Orb;Chaos Orb;0.13106;High
Incursion;2018-07-15;Chromatic Orb;Chaos Orb;0.12195;High
Incursion;2018-07-16;Chromatic Orb;Chaos Orb;0.12048;High
Incursion;2018-07-17;Chromatic Orb;Chaos Orb;0.11765;High
Incursion;2018-07-18;Chromatic Orb;Chaos Orb;0.11236;High
Incursion;2018-07-19;Chromatic Orb;Chaos Orb;0.10989;High
Incursion;2018-07-20;Chromatic Orb;Chaos Orb;0.10753;High
Incursion;2018-07-21;Chromatic Orb;Chaos Orb;0.09524;High
Incursion;2018-07-22;Chromatic Orb;Chaos Orb;0.08772;High
Incursion;2018-07-23;Chromatic Orb;Chaos Orb;0.08763;High
Incursion;2018-07-24;Chromatic Orb;Chaos Orb;0.08696;High
Incursion;2018-07-25;Chromatic Orb;Chaos Orb;0.08858;High
Incursion;2018-07-26;Chromatic Orb;Chaos Orb;0.0885;High
Incursion;2018-07-27;Chromatic Orb;Chaos Orb;0.09091;High
Incursion;2018-07-28;Chromatic Orb;Chaos Orb;0.09414;High
Incursion;2018-07-29;Chromatic Orb;Chaos Orb;0.09524;High
Incursion;2018-07-30;Chromatic Orb;Chaos Orb;0.09696;High
Incursion;2018-07-31;Chromatic Orb;Chaos Orb;0.09824;High
Incursion;2018-08-01;Chromatic Orb;Chaos Orb;0.09901;High
Incursion;2018-08-02;Chromatic Orb;Chaos Orb;0.09804;High
Incursion;2018-08-03;Chromatic Orb;Chaos Orb;0.09524;High
Incursion;2018-08-04;Chromatic Orb;Chaos Orb;0.09804;High
Incursion;2018-08-05;Chromatic Orb;Chaos Orb;0.09804;High
Incursion;2018-08-06;Chromatic Orb;Chaos Orb;0.09615;High
Incursion;2018-08-07;Chromatic Orb;Chaos Orb;0.09435;High
Incursion;2018-08-08;Chromatic Orb;Chaos Orb;0.09091;High
Incursion;2018-08-09;Chromatic Orb;Chaos Orb;0.09091;High
Incursion;2018-08-10;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-08-11;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-08-12;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-08-13;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-08-14;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-08-15;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-08-16;Chromatic Orb;Chaos Orb;0.08084;High
Incursion;2018-08-17;Chromatic Orb;Chaos Orb;0.07692;High
Incursion;2018-08-18;Chromatic Orb;Chaos Orb;0.07937;High
Incursion;2018-08-19;Chromatic Orb;Chaos Orb;0.07989;High
Incursion;2018-08-20;Chromatic Orb;Chaos Orb;0.07702;High
Incursion;2018-08-21;Chromatic Orb;Chaos Orb;0.08128;High
Incursion;2018-08-22;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-08-23;Chromatic Orb;Chaos Orb;0.07376;High
Incursion;2018-08-24;Chromatic Orb;Chaos Orb;0.07143;High
Incursion;2018-08-25;Chromatic Orb;Chaos Orb;0.07299;High
Incursion;2018-08-26;Chromatic Orb;Chaos Orb;0.0759;High
Incursion;2018-08-27;Chromatic Orb;Chaos Orb;0.07881;High
Incursion;2018-08-28;Chromatic Orb;Chaos Orb;0.08333;High
Incursion;2018-06-01;Orb of Transmutation;Chaos Orb;0.2;High
Incursion;2018-06-02;Orb of Transmutation;Chaos Orb;0.04988;High
Incursion;2018-06-03;Orb of Transmutation;Chaos Orb;0.03876;High
Incursion;2018-06-04;Orb of Transmutation;Chaos Orb;0.03333;High
Incursion;2018-06-05;Orb of Transmutation;Chaos Orb;0.03333;High
Incursion;2018-06-06;Orb of Transmutation;Chaos Orb;0.03998;High
Incursion;2018-06-07;Orb of Transmutation;Chaos Orb;0.04258;High
Incursion;2018-06-08;Orb of Transmutation;Chaos Orb;0.04545;High
Incursion;2018-06-09;Orb of Transmutation;Chaos Orb;0.04544;High
Incursion;2018-06-10;Orb of Transmutation;Chaos Orb;0.04444;High
Incursion;2018-06-11;Orb of Transmutation;Chaos Orb;0.04762;High
Incursion;2018-06-12;Orb of Transmutation;Chaos Orb;0.04498;High
Incursion;2018-06-13;Orb of Transmutation;Chaos Orb;0.04423;High
Incursion;2018-06-14;Orb of Transmutation;Chaos Orb;0.04585;High
Incursion;2018-06-15;Orb of Transmutation;Chaos Orb;0.04167;High
Incursion;2018-06-16;Orb of Transmutation;Chaos Orb;0.04545;High
Incursion;2018-06-17;Orb of Transmutation;Chaos Orb;0.04167;High
Incursion;2018-06-18;Orb of Transmutation;Chaos Orb;0.04155;High
Incursion;2018-06-19;Orb of Transmutation;Chaos Orb;0.04286;High
Incursion;2018-06-20;Orb of Transmutation;Chaos Orb;0.04095;High
Incursion;2018-06-21;Orb of Transmutation;Chaos Orb;0.04;High
Incursion;2018-06-22;Orb of Transmutation;Chaos Orb;0.04167;High
Incursion;2018-06-23;Orb of Transmutation;Chaos Orb;0.04167;High
Incursion;2018-06-24;Orb of Transmutation;Chaos Orb;0.04167;High
Incursion;2018-06-25;Orb of Transmutation;Chaos Orb;0.04098;High
Incursion;2018-06-26;Orb of Transmutation;Chaos Orb;0.04167;High
Incursion;2018-06-27;Orb of Transmutation;Chaos Orb;0.04167;High
Incursion;2018-06-28;Orb of Transmutation;Chaos Orb;0.04526;High
Incursion;2018-06-29;Orb of Transmutation;Chaos Orb;0.04536;High
Incursion;2018-06-30;Orb of Transmutation;Chaos Orb;0.03846;High
Incursion;2018-07-01;Orb of Transmutation;Chaos Orb;0.03753;High
Incursion;2018-07-02;Orb of Transmutation;Chaos Orb;0.03838;High
Incursion;2018-07-03;Orb of Transmutation;Chaos Orb;0.03846;High
Incursion;2018-07-04;Orb of Transmutation;Chaos Orb;0.03671;High
Incursion;2018-07-05;Orb of Transmutation;Chaos Orb;0.03571;High
Incursion;2018-07-06;Orb of Transmutation;Chaos Orb;0.03333;High
Incursion;2018-07-07;Orb of Transmutation;Chaos Orb;0.03333;High
Incursion;2018-07-08;Orb of Transmutation;Chaos Orb;0.03322;High
Incursion;2018-07-09;Orb of Transmutation;Chaos Orb;0.0303;High
Incursion;2018-07-10;Orb of Transmutation;Chaos Orb;0.02857;High
Incursion;2018-07-11;Orb of Transmutation;Chaos Orb;0.02778;High
Incursion;2018-07-12;Orb of Transmutation;Chaos Orb;0.02667;High
Incursion;2018-07-13;Orb of Transmutation;Chaos Orb;0.02439;High
Incursion;2018-07-14;Orb of Transmutation;Chaos Orb;0.02439;High
Incursion;2018-07-15;Orb of Transmutation;Chaos Orb;0.02222;High
Incursion;2018-07-16;Orb of Transmutation;Chaos Orb;0.02189;High
Incursion;2018-07-17;Orb of Transmutation;Chaos Orb;0.02196;High
Incursion;2018-07-18;Orb of Transmutation;Chaos Orb;0.02181;High
Incursion;2018-07-19;Orb of Transmutation;Chaos Orb;0.02114;High
Incursion;2018-07-20;Orb of Transmutation;Chaos Orb;0.02081;High
Incursion;2018-07-21;Orb of Transmutation;Chaos Orb;0.02083;High
Incursion;2018-07-22;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-07-23;Orb of Transmutation;Chaos Orb;0.02033;High
Incursion;2018-07-24;Orb of Transmutation;Chaos Orb;0.01961;High
Incursion;2018-07-25;Orb of Transmutation;Chaos Orb;0.01961;High
Incursion;2018-07-26;Orb of Transmutation;Chaos Orb;0.01887;High
Incursion;2018-07-27;Orb of Transmutation;Chaos Orb;0.0195;High
Incursion;2018-07-28;Orb of Transmutation;Chaos Orb;0.01888;High
Incursion;2018-07-29;Orb of Transmutation;Chaos Orb;0.01818;High
Incursion;2018-07-30;Orb of Transmutation;Chaos Orb;0.01865;High
Incursion;2018-07-31;Orb of Transmutation;Chaos Orb;0.01885;High
Incursion;2018-08-01;Orb of Transmutation;Chaos Orb;0.01818;High
Incursion;2018-08-02;Orb of Transmutation;Chaos Orb;0.01843;High
Incursion;2018-08-03;Orb of Transmutation;Chaos Orb;0.01667;High
Incursion;2018-08-04;Orb of Transmutation;Chaos Orb;0.01801;High
Incursion;2018-08-05;Orb of Transmutation;Chaos Orb;0.01962;High
Incursion;2018-08-06;Orb of Transmutation;Chaos Orb;0.01994;High
Incursion;2018-08-07;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-08-08;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-08-09;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-08-10;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-08-11;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-08-12;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-08-13;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-08-14;Orb of Transmutation;Chaos Orb;0.02;High
Incursion;2018-08-15;Orb of Transmutation;Chaos Orb;0.01934;High
Incursion;2018-08-16;Orb of Transmutation;Chaos Orb;0.01985;High
Incursion;2018-08-17;Orb of Transmutation;Chaos Orb;0.01983;High
Incursion;2018-08-18;Orb of Transmutation;Chaos Orb;0.01846;High
Incursion;2018-08-19;Orb of Transmutation;Chaos Orb;0.01818;High
Incursion;2018-08-20;Orb of Transmutation;Chaos Orb;0.01832;High
Incursion;2018-08-21;Orb of Transmutation;Chaos Orb;0.01839;High
Incursion;2018-08-22;Orb of Transmutation;Chaos Orb;0.01822;High
Incursion;2018-08-23;Orb of Transmutation;Chaos Orb;0.01839;High
Incursion;2018-08-24;Orb of Transmutation;Chaos Orb;0.01852;High
Incursion;2018-08-25;Orb of Transmutation;Chaos Orb;0.01873;High
Incursion;2018-08-26;Orb of Transmutation;Chaos Orb;0.01958;High
Incursion;2018-08-27;Orb of Transmutation;Chaos Orb;0.02175;High
Incursion;2018-08-28;Orb of Transmutation;Chaos Orb;0.02353;High
Incursion;2018-06-01;Scroll of Wisdom;Chaos Orb;1;Medium
Incursion;2018-06-02;Scroll of Wisdom;Chaos Orb;0.018;High
Incursion;2018-06-03;Scroll of Wisdom;Chaos Orb;0.01015;High
Incursion;2018-06-04;Scroll of Wisdom;Chaos Orb;0.00902;High
Incursion;2018-06-05;Scroll of Wisdom;Chaos Orb;0.00833;High
Incursion;2018-06-06;Scroll of Wisdom;Chaos Orb;0.00909;High
Incursion;2018-06-07;Scroll of Wisdom;Chaos Orb;0.00946;High
Incursion;2018-06-08;Scroll of Wisdom;Chaos Orb;0.01;High
Incursion;2018-06-09;Scroll of Wisdom;Chaos Orb;0.01013;High
Incursion;2018-06-10;Scroll of Wisdom;Chaos Orb;0.01111;High
Incursion;2018-06-11;Scroll of Wisdom;Chaos Orb;0.01228;High
Incursion;2018-06-12;Scroll of Wisdom;Chaos Orb;0.01213;High
Incursion;2018-06-13;Scroll of Wisdom;Chaos Orb;0.01119;High
Incursion;2018-06-14;Scroll of Wisdom;Chaos Orb;0.01079;High
Incursion;2018-06-15;Scroll of Wisdom;Chaos Orb;0.0125;High
Incursion;2018-06-16;Scroll of Wisdom;Chaos Orb;0.01274;High
Incursion;2018-06-17;Scroll of Wisdom;Chaos Orb;0.016;High
Incursion;2018-06-18;Scroll of Wisdom;Chaos Orb;0.01295;High
Incursion;2018-06-19;Scroll of Wisdom;Chaos Orb;0.01244;High
Incursion;2018-06-20;Scroll of Wisdom;Chaos Orb;0.01235;High
Incursion;2018-06-21;Scroll of Wisdom;Chaos Orb;0.0125;High
Incursion;2018-06-22;Scroll of Wisdom;Chaos Orb;0.0125;High
Incursion;2018-06-23;Scroll of Wisdom;Chaos Orb;0.0119;High
Incursion;2018-06-24;Scroll of Wisdom;Chaos Orb;0.01176;High
Incursion;2018-06-25;Scroll of Wisdom;Chaos Orb;0.01176;High
Incursion;2018-06-26;Scroll of Wisdom;Chaos Orb;0.01214;High
Incursion;2018-06-27;Scroll of Wisdom;Chaos Orb;0.01165;High
Incursion;2018-06-28;Scroll of Wisdom;Chaos Orb;0.01248;High
Incursion;2018-06-29;Scroll of Wisdom;Chaos Orb;0.01168;High
Incursion;2018-06-30;Scroll of Wisdom;Chaos Orb;0.01235;High
Incursion;2018-07-01;Scroll of Wisdom;Chaos Orb;0.01111;High
Incursion;2018-07-02;Scroll of Wisdom;Chaos Orb;0.01071;High
Incursion;2018-07-03;Scroll of Wisdom;Chaos Orb;0.01;High
Incursion;2018-07-04;Scroll of Wisdom;Chaos Orb;0.01;High
Incursion;2018-07-05;Scroll of Wisdom;Chaos Orb;0.01;High
Incursion;2018-07-06;Scroll of Wisdom;Chaos Orb;0.01;High
Incursion;2018-07-07;Scroll of Wisdom;Chaos Orb;0.01;High
Incursion;2018-07-08;Scroll of Wisdom;Chaos Orb;0.00999;High
Incursion;2018-07-09;Scroll of Wisdom;Chaos Orb;0.00909;High
Incursion;2018-07-10;Scroll of Wisdom;Chaos Orb;0.00769;High
Incursion;2018-07-11;Scroll of Wisdom;Chaos Orb;0.00714;High
Incursion;2018-07-12;Scroll of Wisdom;Chaos Orb;0.00714;High
Incursion;2018-07-13;Scroll of Wisdom;Chaos Orb;0.00666;High
Incursion;2018-07-14;Scroll of Wisdom;Chaos Orb;0.00667;High
Incursion;2018-07-15;Scroll of Wisdom;Chaos Orb;0.00667;High
Incursion;2018-07-16;Scroll of Wisdom;Chaos Orb;0.00623;High
Incursion;2018-07-17;Scroll of Wisdom;Chaos Orb;0.00622;High
Incursion;2018-07-18;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-07-19;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-07-20;Scroll of Wisdom;Chaos Orb;0.00657;High
Incursion;2018-07-21;Scroll of Wisdom;Chaos Orb;0.00667;High
Incursion;2018-07-22;Scroll of Wisdom;Chaos Orb;0.00624;High
Incursion;2018-07-23;Scroll of Wisdom;Chaos Orb;0.00656;High
Incursion;2018-07-24;Scroll of Wisdom;Chaos Orb;0.00667;High
Incursion;2018-07-25;Scroll of Wisdom;Chaos Orb;0.00635;High
Incursion;2018-07-26;Scroll of Wisdom;Chaos Orb;0.00636;High
Incursion;2018-07-27;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-07-28;Scroll of Wisdom;Chaos Orb;0.00623;High
Incursion;2018-07-29;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-07-30;Scroll of Wisdom;Chaos Orb;0.00665;High
Incursion;2018-07-31;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-08-01;Scroll of Wisdom;Chaos Orb;0.00622;High
Incursion;2018-08-02;Scroll of Wisdom;Chaos Orb;0.00613;High
Incursion;2018-08-03;Scroll of Wisdom;Chaos Orb;0.00621;High
Incursion;2018-08-04;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-08-05;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-08-06;Scroll of Wisdom;Chaos Orb;0.00631;High
Incursion;2018-08-07;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-08-08;Scroll of Wisdom;Chaos Orb;0.0064;High
Incursion;2018-08-09;Scroll of Wisdom;Chaos Orb;0.00624;High
Incursion;2018-08-10;Scroll of Wisdom;Chaos Orb;0.00624;High
Incursion;2018-08-11;Scroll of Wisdom;Chaos Orb;0.00622;High
Incursion;2018-08-12;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-08-13;Scroll of Wisdom;Chaos Orb;0.00619;High
Incursion;2018-08-14;Scroll of Wisdom;Chaos Orb;0.0062;High
Incursion;2018-08-15;Scroll of Wisdom;Chaos Orb;0.00644;High
Incursion;2018-08-16;Scroll of Wisdom;Chaos Orb;0.00625;High
Incursion;2018-08-17;Scroll of Wisdom;Chaos Orb;0.00667;High
Incursion;2018-08-18;Scroll of Wisdom;Chaos Orb;0.00641;High
Incursion;2018-08-19;Scroll of Wisdom;Chaos Orb;0.00662;High
Incursion;2018-08-20;Scroll of Wisdom;Chaos Orb;0.00678;High
Incursion;2018-08-21;Scroll of Wisdom;Chaos Orb;0.00675;High
Incursion;2018-08-22;Scroll of Wisdom;Chaos Orb;0.00689;High
Incursion;2018-08-23;Scroll of Wisdom;Chaos Orb;0.00692;High
Incursion;2018-08-24;Scroll of Wisdom;Chaos Orb;0.00693;High
Incursion;2018-08-25;Scroll of Wisdom;Chaos Orb;0.00702;High
Incursion;2018-08-26;Scroll of Wisdom;Chaos Orb;0.00674;High
Incursion;2018-08-27;Scroll of Wisdom;Chaos Orb;0.00655;High
Incursion;2018-08-28;Scroll of Wisdom;Chaos Orb;0.00644;Medium
Incursion;2018-06-01;Armourer's Scrap;Chaos Orb;0.49898;High
Incursion;2018-06-02;Armourer's Scrap;Chaos Orb;0.04545;High
Incursion;2018-06-03;Armourer's Scrap;Chaos Orb;0.0323;High
Incursion;2018-06-04;Armourer's Scrap;Chaos Orb;0.03333;High
Incursion;2018-06-05;Armourer's Scrap;Chaos Orb;0.03325;High
Incursion;2018-06-06;Armourer's Scrap;Chaos Orb;0.03333;High
Incursion;2018-06-07;Armourer's Scrap;Chaos Orb;0.04;High
Incursion;2018-06-08;Armourer's Scrap;Chaos Orb;0.04;High
Incursion;2018-06-09;Armourer's Scrap;Chaos Orb;0.03998;High
Incursion;2018-06-10;Armourer's Scrap;Chaos Orb;0.04108;High
Incursion;2018-06-11;Armourer's Scrap;Chaos Orb;0.03998;High
Incursion;2018-06-12;Armourer's Scrap;Chaos Orb;0.04301;High
Incursion;2018-06-13;Armourer's Scrap;Chaos Orb;0.04348;High
Incursion;2018-06-14;Armourer's Scrap;Chaos Orb;0.04325;High
Incursion;2018-06-15;Armourer's Scrap;Chaos Orb;0.03713;High
Incursion;2018-06-16;Armourer's Scrap;Chaos Orb;0.04444;High
Incursion;2018-06-17;Armourer's Scrap;Chaos Orb;0.04436;High
Incursion;2018-06-18;Armourer's Scrap;Chaos Orb;0.04317;High
Incursion;2018-06-19;Armourer's Scrap;Chaos Orb;0.04642;High
Incursion;2018-06-20;Armourer's Scrap;Chaos Orb;0.04428;High
Incursion;2018-06-21;Armourer's Scrap;Chaos Orb;0.04;High
Incursion;2018-06-22;Armourer's Scrap;Chaos Orb;0.04;High
Incursion;2018-06-23;Armourer's Scrap;Chaos Orb;0.03984;High
Incursion;2018-06-24;Armourer's Scrap;Chaos Orb;0.04;High
Incursion;2018-06-25;Armourer's Scrap;Chaos Orb;0.04;High
Incursion;2018-06-26;Armourer's Scrap;Chaos Orb;0.04;High
Incursion;2018-06-27;Armourer's Scrap;Chaos Orb;0.03871;High
